id_r,cue,resp_1,resp_2,resp_3,incorrect
212185,Ideen,aufgaben,WORD,NA,hobbies
212237,Bezahlung,gerecht,WORD,Kontaktlos,gender pay gap
212360,Unkraut,Garten,WORD,Wuchern,Jähten
212373,selbst,ich,WORD,Ego,meinereiner
212421,Niere,Urin,WORD,NA,Saure nierndln
212439,draußen,Natur,WORD,Wald,Wettef
212494,Gedenken,Tod,WORD,NA,Sndenken
212598,Klischee,gibt es viele,WORD,unwahr,genau hingucken
212616,Hotel,nicht alle,WORD,NA,buffett-essen
212712,Hass,wichtig,WORD,erschwert,ansporend
212806,autofahren,Musik,WORD,Straße,Reisr
212859,nett,Schwester,WORD,Arschloch,vüon
212994,Rente,alt,WORD,sinkt,Großelzern
213067,Neugier,Antrieb,WORD,Veränderung,Wissbegier
213079,ocker,Farbe,WORD,Erde,erfe
213101,Unlust,schlechte Laune,WORD,NA,kaputt/geschafft/müde
213178,kuschelig,warm,WORD,Wolldecke,Unarmung
213237,Schein,fahren,WORD,Trugbild,Passierschein a38
213269,Pfanne,Essen,WORD,Steak,Rüheier
213271,Krücke,alt,WORD,Oma,gebrechlicg
213299,Medikamente,Apotheke,WORD,Heilung,Abtibiotika
213304,da,hier,WORD,sein,doet
213320,Sex,Paar,WORD,Orgasmus,Tantr
213339,Restaurant,genießen,WORD,reisen,athmospäre
213426,Klischee,Abklatsch,WORD,Dummheit,Schublaade
213492,Tempo,Tempus perfectum,WORD,Temporelationen,Tempo ordninario
213494,Rücksichtnahme,Verzicht,WORD,Vorsicht,vergangenheitszentriert
213712,Aufbruch,Neues,WORD,NA,endlicg gehts los
213736,Zaun,Pferd,WORD,eingesperrt,wuese
213739,geheim,secrer,WORD,NA,geheimniss
213756,Trauma,Kindheit,WORD,Traurigkeit,Phsychologie
213767,Austausch,Kommunikation,WORD,Verständnis,Interessensgebiete
213769,Helfer,Charity,WORD,Menschlickeit,Souözialengegement
213837,Sehnsucht,Trauer,WORD,Einsamkeit,Erinnungen
213859,Ahnen,Altertum,WORD,Familie,Vergsngenheit
213886,Zufall,unvorsehen,WORD,unsicher,unerhofft
213957,Geiz,Geld,WORD,Karriere,ergeiz
213979,Gleichgewicht,Leben,WORD,froh,glückseelig
214043,weltweit,global,WORD,international,Erdumfassend
214051,Ritter,Soldat im Mittelalter,WORD,Minne,Verhsltenscodex
214167,eventuell,vielleicht,WORD,unsicher,gegebenfalls
214179,Bruder,Schwester,WORD,Mönch,Geschwistwr
214270,Optimist,positiv,WORD,Gedanken,weltverbesserer
214287,Herrscher,bremsen,WORD,Aufmerksamkeit,aufn
214292,Mangel,zu wenig,WORD,fehlen,fehk
214300,Wettkampf,Ziel,WORD,Beginnen (),Veginnen
214357,Kissen,Liebe,WORD,Mund,Jungs
214375,Mafia,Italien,WORD,Calabrien.,Ndrangeta
214392,kriegen,ich will,WORD,süß,Bombom
214418,Glocke,Kirche,WORD,Zeit,volltönend
214467,Brause,Ahoi,WORD,Himbeer,Bizzeln
214482,vorbei,aus,WORD,fahren,schön war's
214583,Tablett,Gläser,WORD,Champagner,Kelnner
214720,minimal,Wenig,WORD,Nachhaltigkeit,Tiny House
214783,Daumen,Lutschen,WORD,Hand,Däumelienchen
214811,Pflanze,grün,WORD,lebensnotwenig,co2
214972,Strich,Linie,WORD,NA,Rotlichtmillieu
215087,Mutti,meine Omi,WORD,NA,altmodische Befriff
215098,schlafen,Erholung,WORD,NA,Mpdigkeit
215108,betrunken,einen Raum betreten,WORD,einen Teppich betreten,eine Arttpraxis betreten
215226,Bakterien,Krankheit,WORD,Lebewesen,Antibotikum
215265,giftig,Schlange,WORD,Laune,Planze
215296,Hierarchie,Herrschaft,WORD,Boss,Pyeamide
215429,Sorgen,Viele,WORD,Geld,Schlafstörun
215437,Genauigkeit,Exakt,WORD,Korinthenkacker,Feib
215438,verweigern,ablehnen,WORD,verneinen,unsymphatisch
215451,Egoismus,gnadenlos,WORD,Selbstführsorge,ohne Kompromis
215571,Ball,rund,WORD,NA,titscht
215577,dünn,verwässert,WORD,abgemagert,Modelfigur
215610,Urwald,retten,WORD,erhalten,Orang Utan
215629,Begrenzung,Enge,WORD,Garten,Rückzugsraum
215635,Unlust,kein Bock,WORD,NA,fehlende Morivation
215644,Gewehr,Cowboys,WORD,NA,Heckler Koch
215658,Berufstätigkeit,Arbeit,WORD,Stress,Robotnik
215669,Sonntag,Hockey,WORD,Braten,Famile
215753,Käfer,Larve,WORD,krabbeln,Ebgerling
215777,Sichtweise,Perspektive,WORD,Subjektivität,weltanschaung
215778,Vampir,Rumänien,WORD,Bedrohung,psychpat
215791,Uni,Ausbildung,WORD,Neugier,Lehnjahre
215930,Bezahlung,Geld,WORD,begleichen,Gehalt/Lohn
215933,Global,weltweit,WORD,universal,allumfassen
215936,Tagung,Wichtigtuerei,WORD,nützlich,ergebnisoffen
215967,neugierig,frech,WORD,NA,nosey
215987,Neugierde,wissbegierig,WORD,NA,tratschsüchtig
216024,Noten,schule,WORD,lernen,ergebniss
216080,Süden,Wärme,WORD,Kraniche,Baden-Württemberg ürttemberg
216095,Lebensunterhalt,Geld,WORD,Lohn,Arbeir
216168,umsonst,für nichts,WORD,nichts war's,scheißedeckele
216186,Krebs,Tier,WORD,schlimm,krankheir
216191,anfassen,Fell,WORD,Geborgenheit,kuschlig
216302,Freundschaft,Umarmung,WORD,Rückhalt,Zuverläsigkeit
216320,Partnerschaft,Freund,WORD,Team,Mann/Frau
216323,Ampel,Stop,WORD,Stadt,Sicherkeit
216532,Profil,Medien,WORD,Clickbaiting,zurschaustellen
216606,fein,zart,WORD,NA,kleinteilig
216620,Pech,Unglück,WORD,Hilfe,Frau Holle
216634,Horizont,weite,WORD,NA,hinmel
216716,Lenker,fahren,WORD,hupe,fesrhalten
216792,Deutung,Hinweis,WORD,Sterne,Richtungsweiser
216795,Tennis,Sport,WORD,Weiß,Cardio
216824,sofort,Jetzt,WORD,Alsbald,Zuverzüglichalsbald
216825,Weltall,Raumschiff,WORD,Galaxie,Enterprice
216834,Nachbar,nett,WORD,Grillen,hilsbereit
216921,Los,gewinnen,WORD,NA,hoffnungs
216942,Operation,Spital,WORD,Ausführen,Grey's Anatomy
217124,Dasein,oder nicht sein,WORD,et respice finem,Existentialisten
217126,dankbar,thks,WORD,Bar,drinkbar
217143,Trend,Kleider,WORD,Wetter,Socialmedia
217271,Vulkan,Feuer,WORD,Ausbruch,Erruption
217329,von,nach,WORD,Weihnachtsgeschenk,und zu / Adel
217346,Urwald,Regenwald,WORD,Südamerika,Planzen und Tiere
217350,Drogen,illegal,WORD,giftig,bewusstseinsverändernd
217501,Symbol,Piktogramm,WORD,Rose,pars pro Toto
217586,Abschied,Trauer,WORD,NA,Veerlust
217625,human,menschlich,WORD,umsorgen,empatisch
217832,anders,Sonstiges,WORD,ansonsten,sonstigend
217836,Übelkeit,übles,WORD,Übelbefinden,übellaunig
217838,Melodie,melodiös,WORD,melodisch,Melodielehre
217888,eventuell,vielleicht,WORD,wahrscheinlich,unischer
217933,Nachbarn,neugierig,WORD,Garten,Small Talk
218006,Kirsche,Fruchtbaum,WORD,Saft und Torte,fruhling
218008,eventuell,es passiert,WORD,von zeit zu zeit,wecksel
218009,jetzt,klinge,WORD,stehe auf,fanren
218018,scharf,Messer,WORD,blick,geschmackt
218044,Pfeife,Tabak,WORD,Entspannung,Schiedsrichter*in
218049,emotional,gefühlvoll,WORD,beeinflussbar,nicht kopfgesteuert
218050,Befehl,Verweigerung,WORD,Ordnungsmacht,Hierachie
218066,Begabung,Schule,WORD,Talent,Intelekt
218082,Sonnenschein,Brille,WORD,Sommer,VitaminD
218208,Arroganz,Egoist,WORD,hochnäsig,Narrzist
218212,Hochschule,Universität,WORD,Lehre,Bacheloe
218350,selbstständig,ich,WORD,Problem,geschãft
218401,Banane,Bananensplit,WORD,Vanileeis,Schokosauce
218406,manchmal,Gelegentlich,WORD,Sex,Hin und wiedet
218412,Zauber,Harry Potter,WORD,NA,Nicht reak
218514,Rücksichtnahme,sozial,WORD,bescheiden,Führsorglich
218538,Blitz,Donner,WORD,NA,Naturgrewalt
218549,Poesie,Album,WORD,NA,geduxgt
218643,Warnung,Vorsicht,WORD,Achtung,Gefahe
218668,Menschlichkeit,Mitgefühl,WORD,ehrlich,bodenstänig
218719,Kamera,Auge,WORD,Unangenehm,Verklemmtheit
218740,Frühstück,Kaffee,WORD,NA,Corn flakes
218877,Paddel,Kayak,WORD,Ruderboot,Stand-Up paddling
218881,Arbeitsklima,Mobbing,WORD,Dummheit,besserwisserisch
218901,unentschlossen,vage,WORD,schwierig,hüh und hott
218944,Karte,Maps,WORD,Visitenkarte,Bank-/Kreditkarte
218956,Wettkampf,Spiel,WORD,Sieger,Kompetition
219045,Katastrophe,Unwetter,WORD,Ueberschwemmug,Eedbeben
219051,gegenseitig,gemeinsam,WORD,Solodaritaet,Empatie
219058,Turm,Uhr,WORD,Denkmal,Gebauede
219060,ungern,unwillig,WORD,lustlos,wiederstrebend
219072,vielleicht,möglicherweise,WORD,unbestätigt,unbestätig
219092,Selbstbestimmung,Freicheit,WORD,NA,Unabhenikeit
219192,grübeln,nachdenken,WORD,schlaflos,Kopfkarussel
219330,Klinik,Hospital,WORD,Ambulanz,lrank
219351,Email,Brief,WORD,Fotos,Infirmation
219573,klappen,funktionieren,WORD,versuchen,gutgehen
219640,aufmerksam,Gentleman,WORD,NA,Empatisch
219651,Ei,Pfanne,WORD,Pfannkuchen,Fruhstuck
219731,Kindheit,Erinnerungen,WORD,Freude,Spaü
219916,nein,ja,WORD,schwer,verpöhnt
220019,Dunkelheit,Nacht,WORD,NA,Finsterniss
220116,errichten,bauen,WORD,konstruieren,dekorieten
220415,perfekt,tadellos,WORD,Zen,Der pefekte Moment
220556,unsichtbar,Tat,WORD,NA,Menshc
220560,Nahrung,essen,WORD,Kebap,karottw
220561,sinnlich,Erotik,WORD,Genuss,fühlwn
220569,weich,hart,WORD,Fell,Fewa Wolle
220573,Beichte,Kircjr,WORD,Beichtstuhl,Pfarrwr
220586,Ausweis,Pass,WORD,Mitgliedsausweis,Personaöausweis
220752,Tanz,Bewegung,WORD,Bühne,Pina Bausch
220782,Reparatur,Arbeit,WORD,NA,Wekstatt
220875,Gummi,Reifen,WORD,Gummifitsche,Komdom
220894,Korb,Bastkorb,WORD,Einkaufswagen,Baketball
220909,Kater,männliche Katze,WORD,3x schwarzer Kater,nach Alkoholexess
220911,segeln,Boot,WORD,Freizeit,Nilbake
220937,Kindheit,Unbeschwertheit,WORD,vergangene Zeiten,Fröhkichkeit
220938,Motiv,Bildausschnitt,WORD,Blume,Grubd einer Tat
220942,Labor,Schuften,WORD,Spaß,rackern
220945,Abend,Stille,WORD,Erholung,Genmütlichkeit
220955,Hochhaus,Wolkenkratzer,WORD,Bau,Panelhaus
220967,Kloster,Religion,WORD,Kirche,religios
221020,Drama,Stress,WORD,Unglück,Uneuhe
221045,überflüssig,unnötig,WORD,anstrengend,zuviel
221062,Amerika,USA,WORD,Football,Fast food
221110,Kompass,Navigation,WORD,Nadel,aschiff
221131,Malerei,Papa,WORD,Picasso,MoMa
221203,Kriminalität,Terror,WORD,NA,Aktenzeichen xy
221209,Ritter,Kampf,WORD,Mittelalter,König Artur
221220,Jura,Studium,WORD,Gericht,Gestz
221254,Meinungsäußerung,Sprache,WORD,Dialog,Dialo
221318,Optimierung,Stress,WORD,günstig,effekriv
221425,Berge,Schneegipfel,WORD,Alpen,Eald
221512,Bewerbung,Papier,WORD,Blabla,Buerooutfit
221564,arbeitslos,Arm,WORD,Staat,Angsg
221807,lehren,Lehrer,WORD,*Schulkreide; Praktikum,Tafel/Schilkreide
221815,Zoo,Tiere,WORD,Giraffe,Käfige/Gehege
221878,Käse,Milchprodukt,WORD,Unsinn,Haltbarmachen
221910,Gewerkschaft,Kämpfer,WORD,Arbeit,laut / schreien
221969,probieren,angehen,WORD,kosten,bersuchen
222060,asozial,häufig,WORD,verzichtbar,selbstgemacht
222114,Ahnen,Vorfahren,WORD,Stammbaum,Grossmuttee
222124,Scherz,Lachen,WORD,Witz,Klamauk
222172,Mund,Kuss,WORD,NA,oralc
222305,blind,Dunkel,WORD,Ruhig,Höten
222346,Bad,Kissing,WORD,Neuenahr,ezimmer
222432,nicht,Besser vermeiden,WORD,Uninteressant,Erfolgsversprechend
222436,Job,Schwierig,WORD,Herausforderung,Überlebenswichtig
222499,toll,gefällt,WORD,NA,ein anderer machts
222568,Tennis,Ball,WORD,Schläger,Ping Pong
222571,Plastik,Meer,WORD,Klimakrise,Microplastik
222697,Bär,Grizzli,WORD,Stofftier,kuschelig
222791,Pilot,Flugzeug,WORD,Absturz,Twenty One Pilots
222880,umfassend,ausführlich,WORD,NA,detailiert
222899,Arroganz,Heidelberg,WORD,NA,höchnäsig
222911,Krimi,Sherlock,WORD,NA,Agatha Christie
222962,Mist,Verdammt,WORD,Fluch,Scheise
222977,Befreiung,Gefangene,WORD,Ketten sprengen,Erleichterunf
222979,lügen,unangenehm,WORD,enttäuschend,nicht vertauenswürdig
222984,Stress,körperliches Unwohlsein,WORD,Druck,zuviel
223099,Raubtier,Löwe,WORD,Gepard,Jaguat
223144,anziehen,bekleiden,WORD,begeistern,symphathie
223169,Scheidung,trennen,WORD,Haus,famillienpaar
223172,beliebt,Popular,WORD,NA,midisch
223192,Eigenständigkeit,ich,WORD,Selbstständigkeit,Erwachsenwerden
223236,Kollegen,Freunde,WORD,Mobbing,Konkurenten
223250,Bombe,Weltkrieg,WORD,Leid,Zestörung
223266,Gerede,Gerüchte,WORD,weitererzählen,schlechtmachen
223287,frech,vorlaut,WORD,unverschämt,nicht regelkonform
223307,Arbeitsplatzsicherheit,Ruhe,WORD,Motivation,Gewisdheit
223312,Gift,Arsen,WORD,Mord,Tallium
223323,Erlaubnis,Genehmigung,WORD,Eltern,Verbit
223360,ziellos,Ziel,WORD,unmotiviert,haotisch
223367,versagen,etwas Schraekliches,WORD,Unglück,Krankenheit
223370,fromm,Religie,WORD,Kirche,Ruhigkeit
223410,ziellos,verloren,WORD,unbekannt,Abenteur
223532,Schwert,Artus,WORD,Granit,griffindor
223546,Stimmung,Gefühl,WORD,NA,errinerung
223609,Pfeife,Signal,WORD,controlle,regelgebend
223614,egal,gleichgültig,WORD,langweilig,uninterssiert
223734,bestätigen,Enter,WORD,Ja,Confirm
223741,Ikea,Möbel,WORD,Dillsauce,Gravad Lachs
223834,Lupe,Brille,WORD,Teleskop,"genau untersuchen, prüfen"
223859,Minimum,genau,WORD,Hartz 4,wen7g
223863,trist,regen,WORD,tränen,depri
223901,Lexikon,Information,WORD,Hilfsmittel,Nachschlagwerk
223920,Landwirtschaft,Einwirkung auf Umwelt,WORD,Tiere und Felder,Großflächigkeit
223987,Gitter,Käfig,WORD,NA,Zaub
224076,über,höher,WORD,NA,von jmdem
224115,Werkzeug,Hammer,WORD,Schrauben,Bohrmaschiene
224162,Bücher,Ranicki,WORD,Regal,Büchernörgele
224221,Rad,Hamster,WORD,Winterreifen,Cycling
224256,Zwang,Diktatur,WORD,Diät,kravatte
224279,Beutel,Einkauf,WORD,NA,RobiDog
224320,weich,soft,WORD,Fell,kuschelig
224383,still,Ruhr,WORD,See,heilihabend
224423,Klamotten,Shoppen,WORD,hübsch,stylen
224452,Gehalt,Lohn,WORD,Erhöhung,Vorrückung
224460,Uniform,formell,WORD,NA,berufsspezifisch
224462,hinterlassen,Erbe,WORD,NA,Vermachtnis
224469,Aufstand,Tohuwabohu,WORD,Aufstand der Anständigen,Ploschtschadj wosstanija - Metrohalt in St.Petersburg
224474,rechts,links,WORD,AfD,"rechtens, von Rechts wegen"
224493,Übersicht,Überblick,WORD,nützlich,Weitsicht
224497,auskommen,genug,WORD,zu wenig,aussreichen
224504,Ursprung,quelle,WORD,der Welt,glttlich
224514,Korb,tanz,WORD,binden,schwammerlsuche
224576,Strich,Hure,WORD,Farbe,Summenbildung
224655,Bahnhof,Fernweh,WORD,Abschied,Dampflokk
224670,hässlich,Schön,WORD,NA,Entlein
224678,Tablett,Kellner,WORD,Touch,Ipad
224733,Verb,Substantiv,WORD,NA,addjektiv
224747,Geste,Handlung,WORD,NA,höfflichkeit
224750,Sumpf,wiese,WORD,NA,gefählich
224861,bezahlbar,preiswert,WORD,lohnend,Second Hand
224862,Vorhaben,Idee,WORD,Erfolg,Selbstdiziplin
224950,Noten,Musik,WORD,Zeugnis,Schulw
224990,Ärger,Groll,WORD,dumm gelaufen,grumeln
224997,insgesamt,alles in allem,WORD,NA,zussammen genommen
225010,Taktik,Fußball,WORD,Spiel,TikTak
225065,Aussehen,Körper,WORD,Oberflächlich,Make-Up
225067,Streich,Straichholz,WORD,NA,austricksen
225186,füreinander,füreinander da sein,WORD,gegenseitiges unterstützen,einander beistehen/helfen
225240,Hausaufgaben,Schule,WORD,NA,Vokabelheft
225308,Gefallen,Hilfe,WORD,Unterstützung,Quid pro quo
225321,locken,miezmiezmiez,WORD,Tiere,putputput
225384,uns,zusammen,WORD,mein,geneinsam
225417,zart,weich,WORD,lieb,kuschelig
225512,weiterhin,trotzdem,WORD,dennoch,dessweiteren
225538,Gewinner,Sieger,WORD,NA,apirl
225542,Mist,stahl,WORD,NA,strog
225590,Loyalität,treue,WORD,NA,hard to find
225617,Knochen,Unfall,WORD,Suppe,Hubd
225682,erfassen,lernen,WORD,Schule,aufnemen
225695,Straßenverkehr,Stau,WORD,Lärm,autofreie Innenstadt
225800,Probleme,Soll man lösen,WORD,Anpassung,Veräderung
225844,Solidarität,Zusammenhalt,WORD,Verstand,gleiche Linue
225848,Urenkel,Nachkomme,WORD,weitergehen,seh ich den noch
225867,Menschheit,Ungerechtigkeit,WORD,NA,Verntwortung
226156,Treue,Liebe,WORD,Zusammen,Veetrauen
226228,Ohr,Auge,WORD,Leise,Höhren
226255,Mozart,Amadeus,WORD,kugel,requirm
226269,asozial,White Trash,WORD,Corona Leugner,eigensüchtig
226294,Tennis,weiße Kleidung,WORD,im Lockdown möglich,Elitensport
226301,Held,Super,WORD,Retten,Allleine
226380,Panne,Auto,WORD,Wagenheber,Erasatzreifen
226414,Spion,007,WORD,NA,Fehrsehen
226423,Urwald,Baum,WORD,Aussterben,Ekosystem
226518,Bunt,Farbe,WORD,NA,hebrst
226765,strebsam,Eufrig,WORD,Mühsam,Virbildlich
226766,Onkel,Tante,WORD,Keine Ahnung,Unwuchtug
226776,Brause,Pulver,WORD,Sprudel,le ker
226793,erschaffen,neu,WORD,Kreativität,Inovation
226866,Medizin,bitter,WORD,Teelöffel Zucker,notwenig
226871,Thron,Herrscher,WORD,Palast,großbriannien
226894,soviel,ne Menge,WORD,viele,allehand
226897,Wohlbefinden,Gesund,WORD,NA,Fitnes
226900,eins,zwei,WORD,vier,zdrei
226906,Grube,Loch,WORD,fallen,Häschen
226964,Seide,Material,WORD,schwer zu waschen,teuere Kleidung
227018,Stress,Täglich,WORD,Depression,Krankmacher
227030,Fest,Halten,WORD,Stark,Nemen
227031,klappen,Händen,WORD,Schaffen,Succes
227036,scharf,Messer,WORD,Schleifen,Metaal
227043,Schnee,Winter,WORD,NA,Scheemann
227045,Katastrophe,Tsunami,WORD,NA,Erdbeven
227197,asozial,RTL,WORD,daneben,hartz lv
227201,Fell,Jacke,WORD,Mütze,schihe
227219,tolerant,Freiheit,WORD,NA,black matters
227269,anfassen,Schaufenster,WORD,Buch,behrüren
227311,glücklich,zufrieden,WORD,wunschlos,wunschk
227333,Ausfall,Später kommen dürfen,WORD,Defekte Geräte,Öpnv
227395,erweitern,wachsen,WORD,Veränderung,(zer-)stören
227413,Geschenk,Geburtstag,WORD,Freude,Üeberraschung
227455,Amerika,Trump,WORD,Rassisten,Kuk Klux Klan
227466,Getreide,Korn,WORD,Feld,Aehrd
227507,testen,Wissen,WORD,Matratzen,Verbraucheschutz
227548,Umweg,gut,WORD,Zeit,eehellend
227555,Harmonie,Musik,WORD,Singen,Famile
227618,einhalten,ehrlich,WORD,regel,versorechen
227626,weiblich,feminin,WORD,Nachteil,Feschlecht
227627,Tugend,Aufrichtigkeit,WORD,Erziehung,Gesslkschaft
227671,schrill,Gay,WORD,unangenehm,krillebunt
227761,verweigern,ablehnen,WORD,nein,Nicht mqchen
227793,Dom,Kathedral,WORD,Kirchensteuer,Christum
227877,rechts,Links,WORD,Abbiegen,Rechtsextemismus
227890,Hohn,Spott,WORD,Gemeinheit,Monbing
227906,konservativ,Parteien,WORD,alt,intollerant
227916,Minister,Parlament,WORD,Männer,Karnevall
227934,Angriff,Gewalt,WORD,Soldaten,prugeln
228074,plus,mehr,WORD,NA,minud
228099,Balance,Gleichgewicht,WORD,Waage,Ausgeglichenhrit
228103,katholisch,Evangelisch,WORD,NA,Glaubr
228112,Wind,Wetter,WORD,Küste,Sturn
228150,Schwamm,Badewanne,WORD,NA,Spülschwamm
228241,Steak,Blut,WORD,Restaurant,Pommes Frites
228296,Wechsel,Chance,WORD,Veränderung,Umgewögnung
228300,Psyche,und Amor,WORD,fühlen,Pszchologie
228308,gucken,schauen,WORD,blicken,bki
228427,Friedhof,Tod,WORD,Beerdigung,Gespenter
228485,Schock,erschrocken,WORD,überstehen,Unterstützung/Hilfe
228492,Serie,Neugier,WORD,fortsetzen,Buch/Film
228504,Sorgfalt,sich kümmern,WORD,saubere Arbeit,Präzisität
228509,Kindheit,Spiel,WORD,Sorglosigkeit,"Mama, Papa"
228582,ungewöhnlich,viem,WORD,anders,vielfälltig
228597,saftig,trocken,WORD,lecket,fruchtig
228631,Umweltverschmutzung,Feinstaub,WORD,NA,Rafioaktivität
228647,Irre,verrückt,WORD,Wahnsinnige,plemplem
228795,Krimi,ARD,WORD,Abend,Jerry Cotton
228821,Linse,Hülsenfrucht,WORD,Brennweite,Kamera-Ojektiv
228822,wenden,umkehren,WORD,die Richtung ändern,undrehen
228857,Ausgleich,Tor,WORD,Waage,gekd
228874,frisch,Vergammelt,WORD,Saftig,Knackig
228878,Brötchen,Frühstück,WORD,Duft,Knackig
228921,Präsentation,Vortrag,WORD,Ausstellung,(Selbst-)Darstellung
229048,Motiv,Leitmotiv,WORD,Alibi,Kommissar Rex
229100,Buchstaben,Wörter,WORD,Sprache,Handlettering
229170,Besen,"Besen, seid's gewesen",WORD,kehren,Bibi Blocksberg
229234,ausgeben,Geld,WORD,NA,ne Runde ausgeben
229248,Mittag,Essen,WORD,Uhrzeit,warme Malhzeit
229507,Sonne,Strand,WORD,Klimawandel,Wärne
229533,Klinke,Tür,WORD,Schloss,runterdrücken
229592,Angriff,Schutz,WORD,Schutz,puuh
229639,Promille,Alkohol,WORD,Statistik,Mathemathik
229649,Überfall,Angst,WORD,Verbrechen,sich wehreb
229723,billig,Lidl,WORD,Karotten,Bon marché
229728,schenken,Geschenk,WORD,Cadeaux,Généreux
229742,Zoll,Zollgebühr,WORD,Zollamt,Fuß bzw. feet
229768,werfen,SCHMEISSEN,WORD,Basketball,Schnerballschlacht
229837,Bakterien,Darm,WORD,Wimmeln,Baktus
229847,Flamme,Feuer,WORD,lodernd,heisd
230021,Freundin,beste,WORD,Theresa,elena ferrante
230148,über,Rand,WORD,deutsch,Horizint
230183,Erdbeben,Richterskala,WORD,Tsunami,rauslaufen
230276,Becher,Glas,WORD,Kaffee,Tellet
230379,Heirat,Ehemann,WORD,Witwe,Rinf
230484,begleiten,mitgehen,WORD,NA,dabeisein
230498,Rente,Pension,WORD,Enkel,Unruhestand
230559,Komfort,Bequem,WORD,Couch,Auzo
230832,Sonnenschein,Freude,WORD,Wärme,rausgehen
230969,Zitat,Goethe,WORD,Schule,Schillet
231074,Wettkampf,gewinnen,WORD,NA,medallien
231085,Behinderung,Rollstuhl,WORD,NA,barieren
231103,liberal,FDP,WORD,NA,Ottograf
231120,Abstand,Corona,WORD,NA,"1,5m"
231172,Komfort,gemütlich,WORD,bequem,kuschelig
231229,intakt,ganz,WORD,funktionierend,fördelich
231365,Vorfall,Begebenheit,WORD,NA,Geschehniss
231390,nervig,Teenager,WORD,NA,genörgel
231424,unsichtbar,durchsichtig,WORD,nicht eindeutig klar,verschnunden
231455,Protest,marschieren,WORD,Menschenmenge,contr
231464,schenken,Present,WORD,Weihnachten,Heburtstag
231525,Uniform,Hotel,WORD,Arbeit,Uniformausgabe
231544,Südamerika,Indios,WORD,NA,Ungerechtigket
231749,Supermarkt,einkaufen,WORD,NA,gedrängel
231781,so,auf diese Art,WORD,NA,los geht’s
231823,Museum,Kunst,WORD,NA,Naturhistorisches
231828,Plastik,Kunststoff,WORD,Müll,Partybesteck
231960,Beil,Axt,WORD,Marie Antoinette,Holzhacken
231963,Zigaretten,Marlboro Mann,WORD,Ekelbilder auf Packungen,Zigarettenaotomat
231964,Seminar,Fortbildung,WORD,Flipcharts,Priesterausbildung (Priesterseminar)
232054,gruselig,Horror,WORD,dunkel,belfigor
232158,Knochen,Rinderbrühe,WORD,Hind,osteoperosis
232219,korrekt,richtig,WORD,verlässlich,spieszig
232331,Farben,bunt,WORD,NA,unifarben
232358,Papier,Zeitung,WORD,Wald,Receyceln
232570,auf,heben,WORD,NA,klenen
232640,eintreten,Tür,WORD,Gäste,willkomen
232654,Folter,schmerzen,WORD,NA,Gefägnis
232657,Fantasie,Geschichten,WORD,Vorstellungskraft,Tagträume
232770,Agent,CIA,WORD,Sonnenbrille,real estate
232780,Rotwein,Merlot,WORD,NA,Cabernet Sauvignon
232815,schaden,verletzen,WORD,etwas antun,kapputt machen
232818,Vorsorge,Sparen,WORD,antizipieren,Vorrausschauened
232825,Harmonie,Liebe,WORD,Akzeptanz,zufriendenheit
232871,Dichter,Goethe,WORD,Handwerker,Zutate
233044,Geiz,unfreundlich,WORD,NA,unsngenehm
233148,monoton,eintönig,WORD,ahhhhhhh,summmmmmm
233239,Stoff,Drogen,WORD,Stoffballen,Schule/Studium
233250,Aufsatz,Langeweile,WORD,NA,memoires
233279,rein,Sauber,WORD,klar,unverschmutzt
233280,heiter,fröhlich,WORD,lustig,frohgelaunt
233288,Eigenart,Besonderheit,WORD,AUSSERGEWÖHNLICH,Eigenbrödler
233330,faul,entspannen,WORD,planlos,Motivationslos
233550,Kosmetik,Creme,WORD,Gesicht,Make Up
233580,friedvoll,Beerdigung,WORD,Wald,Eald
233636,Hausarbeit,Langweilig,WORD,Aufteilung,ermüdened
233669,Fabel,Reinicke,WORD,lesen,Ilsegrim
233694,Maschine,Elektromotor,WORD,Strom,Machinenbau
233736,Wochenende,Familie,WORD,NA,tuhe
233870,Diktatur,Ein Bestimmer,WORD,Unterdrückung,nehativ
233871,Würfel,sieben,WORD,NA,6Seiten
233922,sanft,weich,WORD,angenehm,feinfühlend
